image_name,point_0_x,point_0_x,point_0_conf,point_1_x,point_1_x,point_1_conf,point_2_x,point_2_x,point_2_conf,point_3_x,point_3_x,point_3_conf,point_4_x,point_4_x,point_4_conf,point_5_x,point_5_x,point_5_conf,point_6_x,point_6_x,point_6_conf,point_7_x,point_7_x,point_7_conf,point_8_x,point_8_x,point_8_conf,point_9_x,point_9_x,point_9_conf,point_10_x,point_10_x,point_10_conf,point_11_x,point_11_x,point_11_conf,point_12_x,point_12_x,point_12_conf,point_13_x,point_13_x,point_13_conf,point_14_x,point_14_x,point_14_conf,point_15_x,point_15_x,point_15_conf,point_16_x,point_16_x,point_16_conf,point_17_x,point_17_x,point_17_conf,point_18_x,point_18_x,point_18_conf,point_19_x,point_19_x,point_19_conf,point_20_x,point_20_x,point_20_conf
palm_138_keypoints,1294.01,4446.68,0.648331,1518.55,4301.82,0.708797,1699.63,4084.52,0.755722,1858.98,3867.22,0.862964,2032.82,3751.33,0.83373,1634.44,3809.28,0.859361,1714.11,3512.3,0.87437,1750.33,3323.98,0.843645,1757.57,3113.93,0.883547,1460.6,3794.79,0.840889,1518.55,3396.41,0.783401,1518.55,3179.12,1.04388,1511.3,2969.06,0.908968,1294.01,3787.55,0.886692,1308.49,3447.12,0.873906,1315.74,3229.82,0.900184,1344.71,3034.25,0.92583,1134.65,3823.76,0.789855,1105.68,3563.01,0.823075,1091.2,3396.41,0.880799,1091.2,3222.57,0.863553
palm_139_keypoints,1251.72,4515.74,0.618535,1472.9,4351.64,0.690034,1665.53,4166.14,0.719577,1815.35,3952.11,0.868842,1986.58,3837.96,0.861767,1594.18,3887.9,0.902463,1701.2,3602.52,0.928873,1736.87,3395.61,0.829328,1751.14,3195.85,0.868689,1422.95,3852.22,0.848432,1480.03,3466.96,0.796408,1480.03,3252.92,0.930582,1487.16,3038.89,0.886647,1251.72,3852.22,0.788608,1251.72,3516.9,0.939399,1237.46,3310,0.949931,1244.59,3095.96,0.92925,1087.63,3895.03,0.841987,1023.42,3645.32,0.832008,987.747,3488.36,0.859694,966.343,3317.13,0.962652
palm_13_keypoints,1142.07,4758.44,0.609987,1389.98,4510.53,0.717133,1599.16,4285.86,0.804312,1645.64,4045.69,0.848848,1599.16,3852.01,0.843058,1420.97,3968.22,0.906776,1397.73,3673.83,0.805756,1366.74,3480.14,0.837672,1335.75,3286.46,0.838859,1235.04,3975.97,0.890626,1227.29,3642.84,0.877301,1188.56,3410.42,0.905316,1157.57,3216.74,0.863456,1080.09,4030.2,0.789835,1056.85,3704.81,0.742126,1049.11,3487.89,0.78038,1041.36,3294.21,0.85594,917.403,4092.18,0.880243,909.655,3844.26,0.861846,894.161,3673.83,0.806377,909.655,3495.64,0.853583
palm_140_keypoints,672.133,1677.37,0.591587,768.707,1640.83,0.647541,849.62,1572.97,0.750059,904.432,1486.83,0.822858,980.125,1432.02,0.810162,779.147,1445.07,0.821647,813.079,1325.01,0.853992,831.349,1246.7,0.832776,836.57,1163.18,0.853144,711.285,1429.41,0.720849,745.216,1296.29,0.790662,760.877,1202.33,0.83157,773.927,1118.81,0.790945,648.642,1437.24,0.744295,677.353,1311.96,0.687589,695.624,1228.43,0.844588,713.895,1152.74,0.931075,588.61,1455.51,0.755102,609.49,1343.28,0.8839,625.151,1291.07,0.854176,643.422,1236.26,0.83708
palm_141_keypoints,466.708,1952.55,0.525694,532.019,1897.69,0.591957,576.43,1808.87,0.760781,597.33,1701.76,0.834063,633.904,1633.84,0.813895,487.608,1701.76,0.882892,466.708,1581.59,0.832399,448.421,1505.83,0.899158,424.909,1430.07,0.826234,427.522,1714.82,0.796715,390.948,1584.2,0.848662,370.048,1490.15,0.848836,349.149,1409.17,0.755403,367.436,1725.27,0.822427,343.924,1602.49,0.836406,325.637,1526.73,0.815072,309.963,1453.58,0.890353,323.025,1746.17,0.803305,291.676,1659.96,0.833406,283.838,1599.88,0.815158,283.838,1552.85,0.828573
palm_142_keypoints,458.707,1908.32,0.482895,549.702,1858.69,0.616777,618.637,1767.69,0.778856,662.756,1660.15,0.921944,682.058,1563.64,0.850461,557.974,1629.82,0.855843,577.276,1511.25,0.927843,593.821,1425.77,0.941962,596.578,1343.05,0.914072,489.039,1627.06,0.804216,508.341,1483.68,0.78691,513.855,1389.92,0.873788,524.885,1312.72,0.688502,422.86,1640.85,0.730464,442.162,1508.49,0.879249,444.92,1425.77,0.865073,461.464,1348.56,0.878734,356.682,1665.67,0.810112,359.44,1563.64,0.865317,359.44,1511.25,0.792624,375.984,1453.34,0.867814
palm_143_keypoints,864.706,1933.44,0.547917,967.742,1893.37,0.705028,1065.05,1816.09,0.765396,1125.16,1713.05,0.901127,1188.12,1630.05,0.79248,1007.81,1672.99,0.8011,1059.33,1549.91,0.852226,1096.54,1472.64,0.823759,1119.43,1392.5,0.895562,936.258,1658.67,0.735424,984.914,1506.98,0.880453,1016.4,1415.4,0.845454,1039.29,1340.98,0.405996,864.706,1664.4,0.804785,893.327,1518.43,0.822019,910.499,1438.29,0.892256,936.258,1363.88,0.783243,790.291,1667.26,0.771383,781.705,1558.5,0.807739,784.567,1501.26,0.829799,798.877,1435.43,0.943949
palm_144_keypoints,588.567,2323.52,0.592912,663.938,2281.94,0.649964,721.116,2188.38,0.749532,736.71,2089.61,0.829809,752.304,2003.85,0.815974,632.75,2087.01,0.775677,622.354,1970.06,0.852918,604.161,1894.69,0.866427,585.968,1814.12,0.588752,565.176,2094.81,0.805814,546.983,1957.06,0.827106,539.186,1879.09,0.73782,513.196,1819.32,0.204068,500.201,2115.6,0.739939,487.206,1990.85,0.676492,482.008,1912.88,0.853863,479.409,1814.12,0.639498,437.824,2141.59,0.820002,422.23,2035.03,0.830453,419.631,1975.26,0.861713,430.027,1915.48,0.744967
palm_145_keypoints,770.333,2263.35,0.565985,868.584,2194,0.760484,949.497,2113.09,0.748379,987.063,2003.28,0.887292,1027.52,1910.81,0.85515,885.922,2006.17,0.821753,911.93,1876.13,0.881423,917.709,1795.22,0.821339,929.268,1722.97,0.833882,816.569,2006.17,0.808954,839.687,1853.01,0.875878,848.356,1769.21,0.915082,865.694,1670.96,0.619683,750.105,2011.95,0.729054,770.333,1870.35,0.691746,790.561,1792.33,0.694325,807.9,1725.86,0.809118,683.641,2029.28,0.832101,689.421,1919.47,0.79475,698.09,1861.68,0.81506,706.759,1798.11,0.835928
palm_146_keypoints,522.261,2056.52,0.516884,628.857,1996.39,0.626262,729.987,1917.13,0.742545,809.251,1832.4,0.815735,880.315,1783.2,0.838028,639.79,1775,0.761559,683.522,1654.74,0.848692,713.587,1580.94,0.837248,740.92,1501.68,0.843204,552.326,1764.07,0.665253,579.659,1602.8,0.827443,596.058,1507.14,0.782305,596.058,1447.01,0.35388,478.529,1777.73,0.709411,467.596,1627.4,0.708027,473.063,1539.94,0.778062,478.529,1441.54,0.686227,401.998,1805.06,0.723313,347.334,1701.2,0.752192,311.802,1646.54,0.767225,287.203,1589.14,0.850563
palm_147_keypoints,770.932,2197.6,0.590855,868.688,2148.72,0.720917,966.444,2071.09,0.745021,1041.2,1981.96,0.881021,1113.08,1921.58,0.883057,885.939,1944.58,0.845516,946.318,1826.7,0.884149,972.195,1751.94,0.888182,992.321,1674.31,0.855484,811.184,1941.7,0.792611,839.936,1774.94,0.859052,857.187,1674.31,0.899509,868.688,1588.06,0.699884,739.305,1947.46,0.724127,733.555,1803.7,0.789353,736.43,1717.44,0.84777,742.18,1639.81,0.8773,670.301,1976.21,0.755606,627.173,1872.7,0.792628,607.047,1806.57,0.835478,598.421,1740.44,0.88479
palm_148_keypoints,721.315,2261.38,0.469196,822.327,2225.89,0.695737,917.878,2146.72,0.776977,999.778,2070.28,0.868889,1068.03,2012.95,0.851648,811.406,2023.87,0.828135,852.357,1901.02,0.855348,871.467,1827.31,0.873916,887.847,1748.14,0.848709,732.236,2018.41,0.732698,743.156,1860.07,0.858902,743.156,1764.52,0.748971,734.966,1718.11,0.332865,655.795,2029.33,0.780568,636.685,1895.56,0.775374,633.955,1808.2,0.837604,631.225,1712.65,0.722222,590.274,2070.28,0.738806,541.134,1972,0.790388,513.833,1917.4,0.779089,489.263,1857.34,0.808473
palm_149_keypoints,586.264,2233.31,0.405122,682.987,2203.76,0.460988,755.53,2117.78,0.708499,801.204,2026.43,0.753113,865.686,1970.01,0.835574,642.686,1980.76,0.7883,653.433,1865.23,0.881439,656.12,1781.94,0.807448,656.12,1704.02,0.693693,562.083,1975.38,0.767182,559.397,1822.24,0.746917,545.963,1733.58,0.684587,524.469,1709.4,0.175253,497.601,1994.19,0.845726,473.421,1859.85,0.793099,454.613,1773.88,0.825649,454.613,1709.4,0.397802,433.119,2031.81,0.766942,376.698,1935.08,0.84038,349.83,1884.03,0.815237,328.336,1822.24,0.902228
palm_14_keypoints,1236.96,4608.39,0.654929,1491.84,4376.68,0.802305,1723.55,4191.31,0.840181,1793.06,3944.16,0.945415,1800.79,3751.06,0.862506,1553.63,3866.92,0.845778,1599.97,3550.25,0.887117,1615.42,3341.71,0.788131,1646.31,3148.62,0.867443,1360.54,3859.2,0.847866,1375.99,3480.74,0.791755,1368.26,3249.03,0.96121,1360.54,3040.49,0.855893,1190.62,3874.64,0.784146,1175.17,3557.97,0.810493,1175.17,3326.26,0.854911,1182.89,3125.45,0.829234,1036.15,3936.43,0.834523,982.08,3673.83,0.787659,982.08,3511.63,0.87223,989.803,3326.26,0.824693
palm_150_keypoints,661.144,2059.91,0.410847,751.958,1998.48,0.44081,818.733,1913,0.70881,864.14,1806.16,0.769024,912.218,1736.72,0.756542,738.603,1782.13,0.855759,746.616,1645.9,0.79564,743.945,1563.1,0.710768,741.274,1499,0.373655,666.486,1782.13,0.832286,671.828,1629.88,0.716383,677.17,1544.41,0.698314,674.499,1499,0.190025,602.382,1800.82,0.735148,605.053,1653.92,0.65955,610.395,1563.1,0.643947,626.421,1499,0.309927,530.266,1819.52,0.705956,530.266,1699.32,0.782681,535.607,1640.56,0.736259,548.962,1587.14,0.801365
palm_151_keypoints,732.77,2043.18,0.412802,841.343,1963.35,0.578008,917.983,1864.36,0.706839,972.27,1752.59,0.879758,1042.52,1669.56,0.760101,844.536,1714.27,0.887335,870.083,1583.34,0.939126,870.083,1487.54,0.881004,873.276,1404.52,0.818124,767.896,1714.27,0.844667,793.443,1554.6,0.893278,812.603,1452.42,0.873739,822.183,1340.65,0.677389,694.45,1730.24,0.749602,719.996,1576.96,0.780811,742.35,1481.16,0.823874,761.51,1404.52,0.823736,624.196,1746.2,0.786282,633.776,1628.05,0.803849,640.163,1557.8,0.826909,665.71,1500.32,0.85538
palm_152_keypoints,724.555,2175.82,0.453405,844.621,2105.01,0.622118,961.608,2000.34,0.706228,1032.42,1901.83,0.808815,1106.3,1834.1,0.776033,835.385,1871.04,0.868155,866.171,1723.27,0.860423,878.486,1630.91,0.803741,884.643,1553.94,0.802188,739.948,1871.04,0.781197,752.262,1677.09,0.704589,758.419,1572.41,0.648918,743.026,1523.16,0.277818,666.061,1895.67,0.786509,641.432,1723.27,0.752763,641.432,1627.83,0.82852,641.432,1550.86,0.725641,595.253,1929.53,0.682308,539.838,1818.7,0.76246,512.13,1750.97,0.773185,493.658,1683.24,0.857835
palm_153_keypoints,859.606,2451.58,0.371715,968.668,2405.66,0.580843,1094.95,2328.17,0.713608,1192.53,2250.68,0.818568,1284.37,2210.5,0.742663,1008.85,2167.45,0.756344,1069.12,2055.51,0.666897,1097.82,1963.67,0.534595,1117.91,1917.75,0.206439,917.007,2155.96,0.724685,945.708,2015.33,0.668839,960.058,1912.01,0.419684,937.098,1920.62,0.0230483,845.256,2187.54,0.685715,830.906,2058.38,0.614669,839.516,1966.54,0.505925,848.126,1917.75,0.163741,776.375,2244.94,0.602925,716.104,2153.09,0.753904,687.403,2092.82,0.706618,664.443,2026.81,0.764866
palm_154_keypoints,304.403,565.773,0.613407,347.79,536.534,0.71237,379.858,510.124,0.716721,401.552,475.226,0.796619,423.245,449.76,0.847792,349.676,465.794,0.634961,350.619,406.373,0.693309,353.449,371.475,0.488346,356.278,373.361,0.0653877,316.664,466.737,0.64569,325.153,404.487,0.765268,326.096,371.475,0.341511,319.494,373.361,0.0403283,292.141,472.397,0.57094,296.857,417.691,0.667214,301.573,387.509,0.609914,304.403,373.361,0.118453,272.334,484.658,0.597295,267.618,442.214,0.739915,265.732,420.521,0.762449,267.618,404.487,0.816659
palm_155_keypoints,192.914,568.383,0.140807,233.465,537.263,0.513822,269.301,503.313,0.708223,289.105,470.307,0.809479,310.795,443.902,0.795485,229.693,455.218,0.569585,231.579,402.408,0.611853,230.636,391.091,0.123109,224.978,355.255,0.0412625,195.743,462.762,0.415684,193.857,386.376,0.320439,164.623,364.686,0.110365,186.313,490.111,0.0377937,170.281,482.566,0.194727,157.078,455.218,0.219913,131.616,417.496,0.181085,125.958,382.604,0.193904,149.534,500.484,0.288716,129.73,475.022,0.477677,130.673,475.965,0.202948,136.331,485.396,0.116069
palm_156_keypoints,261.902,694.73,0.502694,301.147,692.171,0.688424,341.246,666.576,0.764453,363.429,641.834,0.847799,383.905,619.652,0.822351,315.651,632.449,0.703918,321.623,584.672,0.621204,324.183,564.196,0.376947,328.449,555.664,0.147854,287.497,630.743,0.602053,296.882,578.7,0.66256,301.147,554.811,0.214402,296.028,555.664,0.0316708,261.902,633.302,0.404518,272.14,585.525,0.700114,278.965,562.489,0.44218,277.259,555.664,0.0569904,238.013,654.632,0.430785,239.719,612.826,0.823764,238.866,592.35,0.702651,239.719,576.993,0.850456
palm_157_keypoints,201.409,395.981,0.435041,235.9,387.55,0.623764,268.092,377.586,0.73027,297.984,369.155,0.707763,321.744,372.987,0.751581,255.828,327.766,0.796579,270.391,297.874,0.714953,278.822,277.945,0.771356,285.72,258.017,0.842125,235.9,319.335,0.825808,256.595,281.778,0.852681,266.559,261.85,0.882419,274.99,240.389,0.825256,218.271,317.035,0.796356,236.666,282.544,0.807705,248.163,262.616,0.837091,256.595,245.754,0.829014,199.876,313.969,0.754649,212.139,290.209,0.814312,218.271,277.179,0.737376,225.169,264.915,0.847907
palm_158_keypoints,203.342,420.405,0.592951,235.604,410.176,0.719686,267.866,393.651,0.858318,290.686,377.127,0.736284,311.931,375.553,0.805843,243.473,345.652,0.819065,251.342,312.603,0.781067,255.276,292.144,0.775878,256.85,273.259,0.786894,223.014,340.93,0.729566,234.817,299.226,0.88625,240.325,277.98,0.822367,243.473,256.735,0.865776,205.703,340.93,0.707748,215.145,304.734,0.755904,222.227,282.702,0.773266,226.948,265.39,0.756082,186.031,343.291,0.737638,191.539,318.111,0.725404,196.26,305.521,0.771577,200.195,292.144,0.776383
palm_159_keypoints,141.614,359.785,0.54124,175.842,356.446,0.66945,209.235,352.272,0.667767,236.784,348.932,0.678743,262.664,349.767,0.739679,210.905,302.182,0.771793,228.436,273.798,0.706118,240.958,255.432,0.720376,253.481,235.396,0.868124,192.538,288.825,0.855956,219.253,255.432,0.829903,232.61,234.561,0.858419,243.463,213.69,0.81344,173.337,282.146,0.921595,199.217,251.258,0.802694,213.409,230.387,0.792529,226.766,215.36,0.880823,154.136,277.137,0.78389,169.998,255.432,0.82694,178.346,241.24,0.774,186.695,228.717,0.931131
palm_15_keypoints,1285.57,4629.55,0.623128,1569.81,4440.06,0.754237,1814.57,4266.36,0.789404,1925.1,4021.6,0.929862,1964.58,3816.32,0.874969,1656.66,3895.28,0.87813,1727.72,3579.46,0.953279,1775.09,3382.07,0.83295,1790.88,3184.69,0.893382,1459.27,3887.38,0.86411,1498.75,3508.4,0.825357,1514.54,3271.54,0.944309,1490.85,3058.36,0.84202,1285.57,3903.17,0.803356,1285.57,3571.57,0.850365,1301.36,3350.49,0.87035,1317.15,3137.32,0.848329,1135.56,3958.44,0.808135,1096.08,3697.89,0.823711,1096.08,3524.19,0.873942,1111.87,3366.28,0.798954
palm_160_keypoints,195.489,357.831,0.406441,227.608,355.422,0.556075,259.727,349.802,0.667787,287.027,342.575,0.63984,312.722,341.772,0.721195,254.106,296.806,0.774908,270.968,266.293,0.712313,279.801,246.219,0.73713,290.239,225.342,0.821842,234.835,284.761,0.749782,258.924,247.825,0.813404,267.756,226.145,0.865842,278.195,203.662,0.80363,217.972,279.14,0.726009,238.047,247.022,0.729978,250.091,225.342,0.758656,259.727,206.873,0.825778,196.292,278.337,0.730846,209.14,253.446,0.789519,215.563,238.992,0.771093,222.79,224.539,0.80356
palm_161_keypoints,179.755,375.129,0.503266,210.822,361.695,0.621234,243.567,348.261,0.773074,269.596,334.827,0.763224,294.785,330.628,0.784847,228.454,297.883,0.806391,241.049,265.977,0.736027,249.445,243.306,0.765097,256.162,221.476,0.859847,206.624,289.486,0.736998,225.935,248.344,0.874877,235.171,225.674,0.849291,241.888,202.164,0.828757,188.991,287.807,0.771096,204.105,250.863,0.767391,215.86,228.193,0.79376,224.256,208.042,0.793452,168.84,287.807,0.768229,176.397,261.778,0.785785,181.435,245.825,0.739155,188.991,229.033,0.862336
palm_162_keypoints,175.426,371.307,0.49244,209.94,357.337,0.609905,241.988,341.724,0.743147,268.284,326.932,0.724427,290.471,326.111,0.799043,224.731,294.062,0.820002,237.057,260.37,0.782368,244.453,239.827,0.799991,251.027,215.996,0.804444,202.544,286.667,0.751098,222.266,244.757,0.786594,230.483,220.105,0.928795,237.879,197.917,0.847888,183.644,285.845,0.699461,200.079,247.222,0.803568,210.761,224.213,0.798882,219.801,204.491,0.735748,162.278,285.845,0.666634,172.139,258.727,0.739321,177.07,240.648,0.763859,184.465,225.035,0.835534
palm_163_keypoints,159.923,351.99,0.465656,193.293,347.106,0.665689,227.477,338.967,0.713362,259.22,336.525,0.599869,283.637,341.409,0.731804,225.036,286.877,0.7203,241.314,255.948,0.727821,252.709,233.972,0.73788,264.917,211.997,0.848821,204.688,274.668,0.834873,231.547,235.6,0.832522,245.384,211.997,0.902695,257.592,191.649,0.828705,186.782,268.97,0.838756,210.385,233.158,0.783939,225.036,211.183,0.841337,238.872,193.277,0.870951,166.434,263.273,0.824642,181.084,237.228,0.833661,190.037,222.577,0.734005,199.804,208.741,0.89443
palm_164_keypoints,184.35,434.145,0.55676,218.738,417.811,0.811144,251.406,403.196,0.863739,275.478,383.423,0.861197,301.269,378.265,0.846186,226.475,356.772,0.861868,235.072,321.524,0.808383,240.23,299.172,0.844907,241.95,275.96,0.811617,204.123,351.614,0.76782,217.878,307.769,0.862476,223.896,282.838,0.8416,227.335,258.766,0.905074,185.209,351.614,0.782423,198.105,312.068,0.822437,204.123,287.136,0.868366,211,265.644,0.838116,164.577,355.053,0.800459,170.595,325.823,0.795483,172.314,307.769,0.782972,177.472,293.154,0.868002
palm_165_keypoints,453.133,1753.22,0.421,519.15,1685.01,0.507136,574.164,1592.58,0.774059,574.164,1506.76,0.824105,576.364,1436.34,0.795196,521.35,1491.36,0.720754,512.548,1409.94,0.683923,501.545,1350.52,0.825717,494.943,1299.91,0.801522,468.537,1500.16,0.683859,466.336,1398.93,0.768127,459.735,1335.12,0.789038,453.133,1277.9,0.83376,426.726,1513.36,0.631056,424.526,1416.54,0.686449,420.124,1354.92,0.71014,415.723,1299.91,0.865734,380.514,1544.17,0.708622,378.314,1458.35,0.768999,378.314,1416.54,0.750437,380.514,1370.33,0.804247
palm_166_keypoints,413.523,2128.91,0.0264568,444.936,1933.7,0.0204555,458.398,1902.29,0.0428321,438.204,1772.15,0.034943,435.961,1765.42,0.0142494,431.473,1794.59,0.103538,337.235,1720.55,0.220075,301.334,1693.62,0.312673,249.727,1662.21,0.467888,411.279,1839.47,0.102994,321.528,1760.93,0.200302,265.434,1718.3,0.267205,213.827,1691.38,0.357612,364.16,1895.56,0.0467097,303.578,1828.25,0.0948204,231.777,1785.62,0.109399,200.364,1760.93,0.164609,364.16,1978.58,0.0397704,263.19,1855.17,0.0708137,216.071,1810.3,0.0663156,195.877,1765.42,0.0747428
palm_167_keypoints,514.135,1423.06,0.168041,616.387,1383.15,0.24595,713.651,1300.85,0.207992,780.988,1241,0.122425,825.879,1183.64,0.112611,636.338,1163.69,0.651634,653.796,1051.46,0.681685,668.76,974.146,0.730793,671.254,911.797,0.643478,573.989,1158.7,0.564475,603.917,1024.03,0.659849,621.375,949.207,0.621841,638.832,871.894,0.350085,516.628,1161.19,0.586507,556.532,1038.99,0.647325,576.483,961.676,0.584716,593.941,876.882,0.255273,459.268,1181.14,0.686533,489.195,1078.89,0.66121,496.677,1016.54,0.66227,521.616,959.182,0.752647
palm_168_keypoints,353.071,1955.99,0.0784303,388.263,1947.19,0.059481,372.867,1810.82,0.0357585,394.862,1777.83,0.0535117,377.266,1762.43,0.0682482,375.066,1784.43,0.140823,300.281,1725.04,0.404528,269.487,1687.65,0.562151,221.097,1661.25,0.485967,337.674,1821.82,0.142334,273.887,1740.44,0.477979,223.297,1703.04,0.566541,185.904,1670.05,0.537311,276.086,1854.81,0.200275,236.494,1775.63,0.411302,201.301,1725.04,0.504131,166.108,1687.65,0.595502,218.898,1890.01,0.288583,192.503,1828.42,0.457873,177.106,1788.83,0.572343,166.108,1755.83,0.658759
palm_169_keypoints,333.549,2033.43,0.211803,359.917,1982.89,0.138322,414.851,1837.86,0.130764,417.048,1903.78,0.245922,403.864,1971.9,0.144769,337.944,1774.14,0.244846,245.656,1697.23,0.46815,214.893,1668.67,0.60411,168.749,1646.7,0.626464,274.221,1793.92,0.386816,225.88,1719.21,0.606315,179.736,1686.25,0.615874,133.592,1664.27,0.58935,223.683,1829.07,0.393941,197.315,1758.76,0.435065,162.157,1721.41,0.531348,120.408,1684.05,0.450852,186.328,1873.02,0.424422,162.157,1811.5,0.518923,142.381,1774.14,0.629065,127,1741.18,0.6382
palm_16_keypoints,1244.24,4578.88,0.640557,1512.71,4365.69,0.787029,1765.38,4184.08,0.813723,1883.83,3947.19,0.951068,1899.62,3741.89,0.88643,1591.67,3836.65,0.825996,1670.63,3520.8,0.853347,1702.22,3299.71,0.857499,1725.9,3102.3,0.900667,1402.16,3812.96,0.862676,1449.54,3433.94,0.852384,1441.64,3212.85,0.979705,1433.75,2975.97,0.88744,1252.14,3852.44,0.863674,1228.45,3512.9,0.816415,1244.24,3283.92,0.82771,1252.14,3078.62,0.83127,1078.42,3915.61,0.856947,1038.94,3631.35,0.74272,1031.04,3473.42,0.798942,1062.63,3291.81,0.805874
palm_170_keypoints,312.642,2017.27,0.183826,384.036,1925.15,0.134441,407.067,1890.61,0.37675,388.642,1945.88,0.387783,372.521,1985.03,0.341326,328.764,1812.3,0.313628,326.46,1784.67,0.40717,314.945,1747.82,0.581831,305.733,1722.49,0.626173,259.673,1800.79,0.467263,225.127,1722.49,0.576004,199.794,1674.12,0.650638,165.248,1630.36,0.647335,202.097,1819.21,0.487496,169.854,1745.52,0.60093,139.915,1692.55,0.716772,100.763,1644.18,0.69693,156.036,1856.06,0.585216,128.4,1796.18,0.6877,109.975,1759.33,0.735305,93.8543,1724.79,0.629104
palm_171_keypoints,330.732,1872.01,0.040993,283.705,1816.02,0.0163019,254.593,1735.41,0.0291233,214.284,1641.35,0.0316188,218.763,1607.76,0.0121989,234.438,1733.17,0.0458901,225.481,1681.66,0.0411124,191.89,1614.48,0.0325124,203.087,1571.93,0.0152927,218.763,1775.71,0.0451045,180.693,1724.21,0.0452817,131.427,1692.86,0.0260952,100.075,1692.86,0.011569,180.693,1798.11,0.0257613,173.975,1829.46,0.0275873,182.933,1840.66,0.0202211,185.172,1840.66,0.0117715,57.5268,1721.97,0.0423069,46.3298,1739.88,0.0246359,44.0905,1735.41,0.0276003,50.8086,1717.49,0.0160998
palm_172_keypoints,115.115,1565.86,0.0616619,165.977,1638.84,0.0825177,201.36,1607.88,0.224864,196.937,1523.84,0.317886,196.937,1442.02,0.293847,201.36,1636.63,0.0284699,146.074,1702.97,0.0295587,150.497,1484.04,0.035133,163.766,1442.02,0.0279236,194.726,1672.01,0.0120424,123.96,1727.3,0.017495,108.48,1722.87,0.0152188,117.326,1691.91,0.0119318,112.903,1709.6,0.0142061,117.326,1736.14,0.0143333,128.383,1705.18,0.0119911,128.383,1707.39,0.00890815,110.692,1716.24,0.0113549,212.417,1519.42,0.0101837,130.595,1702.97,0.0100091,126.172,1707.39,0.0081583
palm_173_keypoints,117.334,1594.51,0.0658536,112.885,1512.2,0.0240911,137.353,1463.27,0.0300797,206.309,1469.94,0.0921975,233.002,1398.76,0.0746771,221.88,1563.36,0.103492,204.085,1576.71,0.0519917,188.514,1454.37,0.0414517,217.431,1400.98,0.0320599,192.963,1627.87,0.0499707,139.577,1563.36,0.027707,121.782,1616.75,0.0187888,186.289,1403.21,0.0154002,177.392,1665.69,0.0379151,152.924,1679.03,0.0287604,139.577,1681.26,0.0174156,152.924,1685.7,0.0129737,115.109,1703.5,0.0446883,161.821,1690.15,0.0229454,168.494,1701.28,0.024393,166.27,1694.6,0.0161662
palm_174_keypoints,197.578,1529.36,0.146211,254.381,1464.14,0.167637,302.768,1394.71,0.269405,302.768,1293.73,0.283629,313.287,1224.3,0.358883,262.796,1302.14,0.141334,239.654,1232.72,0.222608,212.304,1161.19,0.105187,205.993,1131.74,0.0831072,205.993,1316.87,0.221561,193.37,1215.89,0.24614,178.643,1144.36,0.187912,155.502,1093.87,0.0784281,153.398,1314.77,0.346651,151.294,1217.99,0.328481,140.775,1161.19,0.203155,123.944,1112.8,0.100171,102.906,1331.6,0.512667,94.4911,1253.76,0.522402,88.1797,1205.37,0.523571,102.906,1156.98,0.484576
palm_175_keypoints,205.759,1461.19,0.258879,264.835,1413.93,0.325465,323.911,1335.16,0.455782,323.911,1240.64,0.533473,331.788,1163.84,0.583029,262.866,1250.49,0.174795,249.082,1163.84,0.235709,296.342,1207.16,0.0879594,217.575,1096.89,0.0370155,205.759,1244.58,0.253385,203.79,1157.93,0.208655,186.068,1118.55,0.189765,182.129,1118.55,0.0555937,156.53,1250.49,0.385632,156.53,1165.81,0.272259,142.745,1120.52,0.164797,138.807,1081.14,0.0755485,109.269,1270.18,0.534411,109.269,1179.6,0.355197,107.3,1138.24,0.290326,113.207,1090.98,0.132905
